ID,H_em,P_cl,T_ICM,T_cl,Z_cl,beta_cl,chisq,cloud_Rin,cloud_Rout,f_cl,grid_rnd_seed,id,n_HI_ICM,n_HI_cl,r_cl,r_gal,sigma_cl,sigma_i,vinf_cl,zeta_Z
122,2658.519,0.9443172,416155.2,17027.67,0.0918771930347,1.26,265.921302647,0.0,5000.0,2.542077547,123456,122,1.951818e-08,0.1007451,52.10053,5000.0,83.50527,74.79101,464.3881,0.00380839678641
123,1677.692,0.5651346,413977.8,35241.57,0.481100190761,1.69,239.787777569,0.0,5000.0,5.92494262072,123456,123,1.233609e-09,0.4244064,195.9331,5000.0,69.63019,32.97516,600.5339,0.0200508003836
124,2453.414,0.7847904,459168.7,13050.17,0.0434607179463,2.04,694.264910563,0.0,5000.0,6.34707323296,123456,124,2.931519e-07,0.7519197,174.416,5000.0,59.35686,51.236,366.0784,0.00198409774977
125,754.8437,0.9893572,3073839.0,6106.387,0.311091242538,2.1,645.253502857,0.0,5000.0,1.22928330075,123456,125,6.555962e-11,0.1201227,58.70747,5000.0,11.24269,82.57865,376.4649,0.00136420974463
126,645.7357,0.228199,11478150.0,16097.2,0.716790836931,2.13,652.049349755,0.0,5000.0,4.86718177984,123456,126,1.896427e-07,1.72344,93.02357,5000.0,69.31618,11.13197,673.7378,0.0546954905673
127,2654.298,0.00587626,434928.3,5489.531,0.508393134764,1.11,1086.27184234,0.0,5000.0,3.79679345462,123456,127,6.207926e-11,2.531712,157.9067,5000.0,43.56095,32.30426,304.9386,0.0204069434603
128,636.5592,0.6771331,404820.5,5801.487,0.218816266972,2.23,2119.38108969,0.0,5000.0,5.21388031823,123456,128,1.307411e-07,0.3053746,185.9381,5000.0,75.14583,41.06842,751.2341,0.00270903079501
129,800.4627,0.3651728,5523416.0,14927.34,0.477817120655,1.38,187.615321477,0.0,5000.0,2.92085852718,123456,129,4.747996e-08,2.675622,61.50312,5000.0,36.91734,80.18593,455.9341,0.00230997689123
130,1579.198,0.8626872,6247527.0,17647.67,0.0713232631153,1.64,1836.49895412,0.0,5000.0,7.52677169963,123456,130,7.714642e-10,0.1338071,194.7579,5000.0,66.88748,69.20183,271.6041,0.000353053968465
131,1528.173,0.2561585,2858702.0,12612.77,0.103398032192,2.17,275.712820016,0.0,5000.0,1.98422974357,123456,131,1.812658e-08,0.1750984,64.33773,5000.0,86.71777,58.35517,1.793384,0.0941529388094
132,849.7886,0.2779217,2999618.0,7995.521,0.0932974350661,1.94,206.319368938,0.0,5000.0,2.30083000355,123456,132,1.764254e-08,2.843777,123.5567,5000.0,88.73757,51.03317,206.8703,0.00333052586693
133,2214.704,0.7838135,624286.9,37947.54,0.0618818934377,1.18,401.734350144,0.0,5000.0,2.91378961609,123456,133,5.179197e-10,0.04646448,114.2055,5000.0,52.92609,23.26277,410.2665,0.0134513727003
134,2804.904,0.5634711,716350.5,35987.56,0.0734849824488,2.06,345.972802278,0.0,5000.0,7.79168795167,123456,134,9.733263e-12,0.4733295,195.9517,5000.0,47.56721,62.19405,350.899,0.00354054769908
135,1943.953,0.2358926,1114242.0,5325.876,0.115450752155,1.32,745.501728752,0.0,5000.0,3.74725831938,123456,135,9.164695e-12,0.1081093,131.4431,5000.0,55.79119,39.11827,444.7143,0.00174469588557
136,2993.242,0.2761035,34419080.0,18939.69,0.104916291231,1.41,218.095830699,0.0,5000.0,4.69503302463,123456,136,3.190938e-12,0.7970073,117.4578,5000.0,73.01245,27.93722,225.3094,0.000209884253101
137,922.9282,0.8564371,23191280.0,24207.48,0.284665780885,2.35,224.046981829,0.0,5000.0,4.78912595658,123456,137,9.010344e-08,1.894371,166.0215,5000.0,46.50938,35.28214,366.3769,0.00937638376666
138,2864.036,0.09551681,22210150.0,21068.62,0.529976705359,1.16,360.691618257,0.0,5000.0,4.04644020054,123456,138,4.948368e-10,0.3218766,131.1057,5000.0,28.14326,38.60699,652.5498,0.0466442241621
139,2909.653,0.2284585,2109224.0,30136.79,0.706799253268,2.04,124.308148456,0.0,5000.0,4.21399652674,123456,139,2.460159e-08,0.5604689,161.6351,5000.0,78.55917,71.85169,464.2657,0.0625027552831
140,1692.25,0.9348615,1161816.0,25117.92,0.0894540361287,2.4,682.918448216,0.0,5000.0,4.4660062871,123456,140,1.386057e-08,0.7288779,30.60235,5000.0,42.39895,36.05264,413.9818,0.0414391369835
141,548.1893,0.8670197,18751750.0,32935.32,0.0490444046439,2.04,572.565341202,0.0,5000.0,1.68629470389,123456,141,1.939247e-09,0.05219364,125.073,5000.0,51.61374,43.01929,428.5282,0.00532175775265
142,2687.167,0.8659323,5720214.0,7646.45,0.0622385842034,1.84,788.551073483,0.0,5000.0,5.52101839305,123456,142,1.126168e-08,0.05988544,182.2047,5000.0,34.20685,31.34447,133.9764,0.000531557772564
143,1615.204,0.381339,43729730.0,37042.76,0.0312469237255,1.24,1320.10705157,0.0,5000.0,7.22731766155,123456,143,3.597384e-07,0.05158431,162.2066,5000.0,23.67535,32.11515,103.0827,0.00097088190133
144,1335.21,0.1984023,1192357.0,23965.44,0.040525150888,2.01,179.453811889,0.0,5000.0,4.79822527989,123456,144,2.58831e-08,1.384802,70.72411,5000.0,98.06727,87.67152,38.71343,0.00513477367437
145,1854.907,0.04860871,1121034.0,34419.6,0.178446761716,1.18,574.224427029,0.0,5000.0,7.50336471243,123456,145,5.492832e-09,0.1697782,42.86399,5000.0,77.02587,97.21438,537.2998,0.090145190479
146,1549.773,0.8047839,10631950.0,16902.78,0.0333701778959,2.18,1474.96849565,0.0,5000.0,6.44925241995,123456,146,1.010245e-09,0.1059496,84.71133,5000.0,68.06434,63.79676,332.4113,0.0031029701054
147,1705.493,0.3915633,399745.1,42100.17,0.952589789563,2.16,634.748851873,0.0,5000.0,3.89412917481,123456,147,4.481745e-07,0.1998367,102.6423,5000.0,66.22934,79.66815,627.8135,0.0031528498449
148,2094.345,0.8352271,13147820.0,12970.47,0.480951054677,1.51,690.82101245,0.0,5000.0,7.07013611779,123456,148,1.442609e-11,0.1367955,141.7155,5000.0,29.78487,74.68658,492.19,0.00212731805066
149,2137.178,0.6582153,32057210.0,47858.22,0.120238082879,1.78,264.408292848,0.0,5000.0,2.38784965539,123456,149,1.689164e-11,0.5586878,48.86454,5000.0,98.07697,83.24941,429.6163,0.00231712818366
150,2036.326,0.9614467,310894.8,23323.1,0.474432556989,1.21,773.431707931,0.0,5000.0,3.96712609924,123456,150,1.202587e-12,0.695224,133.1824,5000.0,27.94193,99.63846,78.95302,0.000100978408476
151,859.6155,0.6951922,18635690.0,9052.867,0.580991618387,2.14,485.596336009,0.0,5000.0,3.133837154,123456,151,1.26608e-11,1.70015,131.6176,5000.0,83.88921,38.60926,661.3329,0.000186049447268
152,2431.81,0.7332464,1039504.0,18931.1,0.0798027579095,1.27,686.70553437,0.0,5000.0,3.99730702356,123456,152,5.134843e-08,0.08471924,69.89571,5000.0,67.24913,25.64853,575.7277,0.000718013943338
153,1164.407,0.7595188,4192660.0,34882.83,0.0394188489435,1.45,3424.27523627,0.0,5000.0,6.93410745461,123456,153,1.914873e-09,0.05438586,169.4911,5000.0,96.23451,82.72436,607.8394,0.0187062124106
154,1246.62,0.6264561,375753.4,36208.63,0.395219160194,1.82,1191.01201928,0.0,5000.0,0.824516951933,123456,154,3.671524e-11,0.132483,115.1904,5000.0,97.83877,20.67534,176.0488,0.0143625062879
155,2883.76,0.6749796,46257880.0,10249.96,0.963996272793,1.72,7715.58852209,0.0,5000.0,7.85265067592,123456,155,4.678224e-12,0.3327961,49.18387,5000.0,9.944299,44.15997,45.54652,0.082386487811
156,2185.357,0.2896396,609577.9,9157.112,0.102787865143,1.69,629.151060812,0.0,5000.0,1.70413296473,123456,156,4.680572e-11,2.815954,96.37428,5000.0,37.60542,51.79748,493.6913,0.00038333443908
157,2936.633,0.2657651,3566900.0,9833.99,0.0937339399858,1.82,385.017877931,0.0,5000.0,5.14000874027,123456,157,3.149308e-08,0.234511,85.9241,5000.0,74.39839,34.46146,274.2815,0.00239506697991
158,1382.606,0.7162375,7253132.0,12372.58,0.037315184937,1.28,357.413768351,0.0,5000.0,2.01398362305,123456,158,1.60051e-11,0.08652298,180.0946,5000.0,76.07034,26.31061,316.5184,0.00375793199431
159,2058.515,0.4924994,670309.0,23793.22,0.581212960604,1.82,1406.71159723,0.0,5000.0,4.92410043846,123456,159,3.16316e-12,1.778343,190.5067,5000.0,9.536579,7.779065,387.9859,0.00605720109262
160,1615.449,0.7698314,42453930.0,26335.12,0.0331900808802,1.18,252.51016124,0.0,5000.0,2.81672132593,123456,160,3.30665e-08,0.6875973,176.9142,5000.0,11.18224,66.80955,352.6614,0.00455544417042
161,2474.665,0.4874081,1118040.0,7386.558,0.256101480851,1.84,514.953996024,0.0,5000.0,5.46571980538,123456,161,7.457046e-07,0.5276424,151.8209,5000.0,13.34577,25.89285,249.6274,0.00809664343289
162,1006.997,0.1112158,2614971.0,6462.341,0.746574430848,2.06,741.892386115,0.0,5000.0,5.72382972944,123456,162,7.916255e-10,0.2111255,56.28677,5000.0,43.93971,69.34305,795.2197,0.00019425883387
163,1401.913,0.8785305,353816.6,34306.28,0.210212755252,1.27,901.369021829,0.0,5000.0,3.91026889356,123456,163,1.129697e-08,0.06598239,73.89355,5000.0,20.36971,95.77233,497.1395,0.00164077052138
164,2421.572,0.1272108,370132.0,10677.17,0.785815945643,1.34,555.587498795,0.0,5000.0,7.27298856081,123456,164,1.520854e-12,0.1088222,87.14693,5000.0,33.86223,95.80443,723.2837,0.00431994065781
165,2073.132,0.3409049,22784800.0,33745.5,0.576396115266,1.21,290.860159566,0.0,5000.0,7.96542664671,123456,165,1.104054e-09,1.442055,75.62674,5000.0,54.3465,28.29884,727.6959,0.000271277777068
166,2134.08,0.227495,45836270.0,8696.532,0.0328060964169,2.14,2047.16369069,0.0,5000.0,1.04006540987,123456,166,8.506948e-12,1.032869,62.28571,5000.0,36.65422,25.64278,491.8858,0.000226387219329
167,2019.422,0.956084,5019311.0,12789.49,0.161686735767,1.44,285.163197305,0.0,5000.0,1.16335867062,123456,167,5.403114e-09,0.2920576,55.34267,5000.0,47.07628,29.92576,414.4281,0.0223644741658
168,579.8784,0.9353806,4680488.0,41701.65,0.740770783322,1.38,932.407687844,0.0,5000.0,3.05658865044,123456,168,2.327838e-11,0.07115826,173.575,5000.0,97.15374,36.78156,668.562,0.00132548970713
169,2613.341,0.4635077,10327680.0,13607.6,0.0347360433887,2.45,612.994465917,0.0,5000.0,3.96267977628,123456,169,6.242767e-12,0.03754708,121.6512,5000.0,75.2735,99.19007,192.6064,0.0733589647096
170,1669.023,0.1689301,452814.7,5491.555,0.14611582491,1.2,514.762955391,0.0,5000.0,4.45118407739,123456,170,8.657905e-07,0.8621496,160.2049,5000.0,57.85275,28.13152,213.3935,0.000264939776044
171,891.0945,0.05722884,339060.3,7421.482,0.516068633358,1.31,873.156608478,0.0,5000.0,7.00258028242,123456,171,3.354903e-09,0.2426342,159.5368,5000.0,13.96516,45.50117,120.1788,0.0211234784465
172,1665.39,0.2765686,29244940.0,31607.77,0.889227543114,2.03,309.568612223,0.0,5000.0,2.59926817414,123456,172,1.264983e-08,0.2777333,122.0099,5000.0,93.41499,68.54783,506.806,0.00107871775501
173,2333.69,0.9158605,510444.5,12767.85,0.162788675245,2.29,2102.91808763,0.0,5000.0,5.92791241123,123456,173,2.331069e-12,0.04583481,170.1451,5000.0,64.18825,41.92875,537.0255,0.0598885606696
174,1002.344,0.8810375,4273182.0,18294.23,0.12093067827,1.73,971.530382625,0.0,5000.0,4.59364650823,123456,174,7.319224e-10,0.715865,56.36318,5000.0,58.6066,99.81928,589.3533,0.0124541032936
175,971.5046,0.2817335,18512410.0,22331.17,0.433799467154,1.25,2593.88846903,0.0,5000.0,1.00316931702,123456,175,4.801861e-12,2.965958,106.2374,5000.0,22.42998,84.99677,128.2543,0.0402082097735
176,2947.772,0.63427,1003231.0,40588.52,0.87585189629,2.17,609.784940378,0.0,5000.0,5.60177856115,123456,176,1.644956e-11,0.06667625,77.71563,5000.0,70.43789,50.53257,505.4707,0.0397916530892
177,1447.595,0.2527695,412839.0,15445.39,0.173430230231,1.93,997.789326779,0.0,5000.0,2.11931582094,123456,177,3.92449e-12,2.398632,111.9093,5000.0,18.63438,19.31484,187.3207,0.0390281756164
178,1005.213,0.5111457,6308955.0,40738.39,0.226690178282,2.35,1225.68436849,0.0,5000.0,3.86101074462,123456,178,8.366583e-08,0.1275398,104.2568,5000.0,46.2852,32.90208,673.2599,0.000626079883007
179,1177.668,0.1617772,3427457.0,21877.73,0.0515345219936,1.56,712.643999142,0.0,5000.0,2.57892386942,123456,179,2.595991e-09,2.604557,76.83417,5000.0,95.0894,26.50754,664.8376,0.00429892237761
180,2634.218,0.2576976,13604870.0,10182.42,0.718510583041,2.44,517.684149256,0.0,5000.0,7.38863324887,123456,180,7.089711e-11,0.1031934,82.75091,5000.0,44.27326,40.20711,430.1089,0.00022258437216
181,1877.602,0.436585,2194246.0,7465.814,0.0587405204441,1.8,2057.38247058,0.0,5000.0,5.48114550433,123456,181,1.235047e-07,0.05318419,78.9626,5000.0,51.39377,25.92183,780.7598,0.00171482321061
182,2989.441,0.9128171,1823372.0,24581.14,0.244509897005,1.84,125.885169272,0.0,5000.0,7.5410020238,123456,182,1.759072e-11,2.041173,141.8619,5000.0,84.25802,44.15145,295.1102,0.000781320589516
183,1385.987,0.959277,10271290.0,15440.55,0.620288460765,1.52,6034.58526406,0.0,5000.0,6.13426617079,123456,183,7.994009e-11,0.3230526,182.8668,5000.0,14.64578,38.88526,45.89542,0.00865687558079
184,1127.115,0.2816447,2573756.0,5137.281,0.0706295908363,1.13,1258.216604,0.0,5000.0,5.19214824778,123456,184,5.571437e-09,0.1344254,128.9935,5000.0,61.06881,43.17251,550.1629,0.0625803547695
185,961.4276,0.2579231,18798690.0,13351.36,0.166100120749,2.05,833.068634358,0.0,5000.0,3.47486565896,123456,185,1.406679e-12,0.7670458,90.40052,5000.0,82.51748,39.86272,799.1383,0.0460809358252
186,2845.913,0.9114507,650940.6,45189.4,0.575216677511,1.46,255.304647003,0.0,5000.0,2.73571043989,123456,186,5.647547e-09,0.06582709,139.2975,5000.0,63.89977,90.0206,314.0869,0.00939585839016
187,1453.022,0.640381,41311130.0,30273.85,0.338921944356,1.96,1042.57451172,0.0,5000.0,5.52895859758,123456,187,2.707122e-07,0.03156479,122.7537,5000.0,12.4636,92.11722,63.60645,0.00010637049087
188,518.2806,0.2964244,18256590.0,10062.73,0.107723079383,1.26,1384.27129006,0.0,5000.0,5.36929981883,123456,188,5.536474e-12,2.814525,131.8116,5000.0,48.1877,92.79592,712.3138,0.000944554503745
189,1035.299,0.4832628,359401.8,10538.81,0.160912961539,1.31,716.37074036,0.0,5000.0,5.88744141982,123456,189,1.005315e-12,0.2943848,101.0154,5000.0,88.13035,20.16668,402.7618,0.000160415197582
190,768.4031,0.4816711,32357780.0,35284.89,0.0932538777834,2.42,1164.78062387,0.0,5000.0,2.68116871794,123456,190,5.893868e-10,0.05184534,151.3941,5000.0,64.08402,77.38284,783.1348,0.000629916654113
191,1661.448,0.1696364,441900.3,33604.24,0.0357371726169,2.19,543.335502368,0.0,5000.0,2.51884691979,123456,191,1.403654e-08,0.1007688,134.9763,5000.0,77.12091,19.54004,358.5217,0.000626767036548
192,2623.985,0.8106656,1018512.0,32867.58,0.63064865964,2.11,235.636272785,0.0,5000.0,2.4388421408,123456,192,7.213372e-11,2.36056,148.4196,5000.0,21.38373,73.7413,477.1932,0.0332996169216
193,1516.428,0.397563,5382304.0,17878.18,0.0304194268354,2.37,789.090912014,0.0,5000.0,4.28080876062,123456,193,3.20101e-12,2.048033,55.0509,5000.0,21.42225,16.98175,71.6438,0.00152750833186
194,538.7404,0.05961085,2027826.0,5616.36,0.0661615687115,1.15,616.674400184,0.0,5000.0,4.51526654412,123456,194,8.342834e-08,1.30706,98.40341,5000.0,92.69769,46.97087,402.9022,0.00026009204025
195,681.1666,0.3864094,1012642.0,8983.986,0.0428428625462,1.18,1369.5086523,0.0,5000.0,7.80706020681,123456,195,1.649399e-10,2.850078,172.3526,5000.0,17.51801,27.37865,61.1656,0.0875433272486
196,2817.106,0.1802946,3636837.0,45739.61,0.0452189353594,1.17,621.382388445,0.0,5000.0,7.6295456222,123456,196,1.612862e-11,0.07076792,92.31767,5000.0,97.66894,69.05536,112.7402,0.0256921173754
197,2369.748,0.274632,975267.2,20141.72,0.308758641934,1.79,419.948809721,0.0,5000.0,2.6071252782,123456,197,1.040201e-12,0.6836722,122.3054,5000.0,81.01438,49.23386,580.2976,0.010351309745
198,577.8554,0.5670131,4441683.0,12978.24,0.436578460152,2.37,1051.46781508,0.0,5000.0,6.35609557497,123456,198,6.943658e-11,0.7296551,76.0199,5000.0,55.09122,43.84236,433.788,0.000868181458565
199,2740.547,0.4370418,20515560.0,37031.1,0.0332191976937,1.85,857.374491064,0.0,5000.0,2.98949525658,123456,199,1.719237e-12,0.03370259,77.51998,5000.0,78.13505,39.83225,734.8546,0.00723814892125
200,2072.274,0.2549087,393456.8,18492.06,0.32217831028,1.67,570.347191522,0.0,5000.0,2.46429205347,123456,200,4.116386e-09,0.8027176,136.9037,5000.0,19.48382,19.31527,375.6008,0.000471271416476
201,1006.684,0.4144737,4581941.0,16273.5,0.868549988783,2.34,562.099247953,0.0,5000.0,6.08671899482,123456,201,1.153603e-09,0.2429395,102.4369,5000.0,39.41462,40.35202,359.983,0.0669572983037
202,1701.859,0.155932,651444.7,13382.06,0.0461110498273,1.96,1057.41333355,0.0,5000.0,5.10942944177,123456,202,3.133959e-11,0.1658949,51.42823,5000.0,6.68764,25.95878,505.0931,0.000107470451848
203,1619.119,0.02426486,29622100.0,40163.76,0.707592634267,2.13,1093.36770214,0.0,5000.0,6.81592028732,123456,203,1.685677e-10,2.421755,58.42784,5000.0,14.34673,24.77982,768.1188,0.0299962869129
204,1156.077,0.5234342,44905450.0,7215.002,0.0854768624522,1.42,942.86092557,0.0,5000.0,1.99089896453,123456,204,4.647665e-09,1.073947,107.7968,5000.0,51.98894,9.885265,670.0782,0.0137179924957
205,1837.404,0.5081579,347153.8,43881.9,0.304972654487,1.9,2258.46971771,0.0,5000.0,5.06420750617,123456,205,1.999534e-08,0.0316871,195.2848,5000.0,70.747,60.63484,662.3466,0.0106222812343
206,2682.567,0.9864295,516779.9,6070.814,0.0385036595926,1.2,328.259791236,0.0,5000.0,1.43188407216,123456,206,5.856778e-08,0.5571112,166.03,5000.0,81.94561,27.9643,695.8229,0.0564952669719
207,2351.732,0.572214,32281680.0,20239.76,0.0763680869728,1.54,555.754026204,0.0,5000.0,2.86911481623,123456,207,1.159199e-12,0.1969904,125.457,5000.0,72.67743,50.0795,601.5621,0.000599014117686
208,2579.203,0.5177916,486302.4,5076.533,0.0507009441718,1.41,712.912888507,0.0,5000.0,7.76314603944,123456,208,3.245642e-11,0.04847105,40.12197,5000.0,98.99531,79.77391,148.7477,0.000324030719514
209,1718.378,0.3253881,7784877.0,25826.41,0.0451086760574,1.97,352.239921217,0.0,5000.0,1.71261688293,123456,209,2.498925e-08,0.2523969,98.47995,5000.0,6.303507,69.60513,752.7056,0.00521212145124
210,2730.949,0.1184202,13982930.0,6833.369,0.0862495131712,2.21,517.722591112,0.0,5000.0,6.12209265519,123456,210,3.027686e-07,2.375065,74.39907,5000.0,5.77105,73.51859,528.4087,0.000166717404168
211,549.0327,0.668606,2124533.0,26469.54,0.120184083722,1.19,131.033170629,0.0,5000.0,3.45125091657,123456,211,9.800855e-08,1.882513,131.1958,5000.0,32.76988,69.17592,181.1505,0.0427442739493
212,1988.762,0.5219947,2578749.0,5120.408,0.54671860352,2.38,185.296713967,0.0,5000.0,5.48956140361,123456,212,8.53014e-09,0.6472732,182.2108,5000.0,79.74013,75.52224,37.82527,0.000376655413642
213,1292.747,0.7437983,874667.1,13750.75,0.465669039646,1.44,231.420236548,0.0,5000.0,2.59317222242,123456,213,2.432161e-08,0.8575015,179.6485,5000.0,56.79832,77.30878,120.9314,0.00132705614043
214,772.8929,0.7409836,2475679.0,17736.49,0.0416875684741,1.84,1914.17317406,0.0,5000.0,4.08803513948,123456,214,5.444606e-10,0.2123979,186.4,5000.0,7.177819,27.46823,564.6479,0.0203743331641
215,2854.294,0.8701255,12629300.0,29331.54,0.715845007617,1.68,284.497693453,0.0,5000.0,3.23630911656,123456,215,3.199538e-10,0.3492791,161.8011,5000.0,44.5738,60.4073,148.124,0.0131996124594
216,1409.32,0.3948402,2869325.0,21736.94,0.209452861402,1.71,86.419535704,0.0,5000.0,7.82961095101,123456,216,2.02988e-09,0.8503732,53.3686,5000.0,70.85944,33.5751,14.48392,0.0539469254143
217,1450.914,0.4415383,2476262.0,12178.73,0.0508835298378,1.69,1857.56264304,0.0,5000.0,7.11804021743,123456,217,4.931175e-12,0.1756364,140.1283,5000.0,75.34754,43.27988,747.3694,0.0174676471704
218,1824.509,0.6099875,391916.8,30166.85,0.459450315629,1.67,501.006981017,0.0,5000.0,3.77553119659,123456,218,1.937369e-09,1.187627,99.5253,5000.0,50.95321,9.154028,643.357,0.034594328852
219,1151.884,0.6800945,14757280.0,49036.63,0.645250373178,2.1,222.111172875,0.0,5000.0,6.24005748972,123456,219,6.386517e-11,0.2988519,193.9651,5000.0,70.81277,34.10226,23.49992,0.00360016042136
220,1318.734,0.6811196,1079358.0,22995.74,0.599113649273,1.27,543.430071221,0.0,5000.0,3.52142519441,123456,220,7.592666e-09,0.05639077,88.68776,5000.0,21.34247,11.04618,201.6802,0.00133229004563
221,943.8733,0.7998883,530313.1,8443.802,0.468573341352,1.11,1039.92086729,0.0,5000.0,7.91972457374,123456,221,1.603455e-08,0.03071071,192.193,5000.0,47.40378,61.75474,181.9353,0.00752940626991
222,1901.616,0.78715,32877640.0,10332.74,0.163586816347,1.39,675.776348975,0.0,5000.0,1.56299980225,123456,222,2.938573e-07,0.07354957,175.9821,5000.0,81.08537,33.76619,373.5383,0.00011648201647
223,2365.601,0.8375461,2016029.0,7196.176,0.0792834317784,1.26,540.704814588,0.0,5000.0,3.48722823533,123456,223,1.112523e-09,0.05638849,147.9083,5000.0,31.31296,67.47325,228.9236,0.00143805244289
224,793.2065,0.5232181,1774046.0,11825.01,0.505885606939,2.09,1832.69999693,0.0,5000.0,4.46321167173,123456,224,4.789392e-10,0.04830258,58.29777,5000.0,64.72137,13.3002,715.9072,0.000334259807717
225,995.6568,0.2692612,1839395.0,43910.44,0.0482752956042,2.4,1113.56013012,0.0,5000.0,3.60626840112,123456,225,1.94215e-11,0.4699443,181.1371,5000.0,65.82143,79.03848,403.43,0.0370372446808
226,1053.601,0.5114576,2519277.0,6712.484,0.145606990016,1.36,783.301419434,0.0,5000.0,3.01148505788,123456,226,2.10357e-07,0.07140241,84.65064,5000.0,25.81842,38.13326,489.9476,0.00284773546839
227,1539.305,0.02312809,1055161.0,15668.03,0.0572681369584,1.51,2016.93088094,0.0,5000.0,7.10322902244,123456,227,1.119066e-08,0.08952645,124.7297,5000.0,60.29359,70.31083,325.0774,0.00152805947355
228,1448.862,0.4364378,3039331.0,48855.45,0.610562639454,1.17,395.629283944,0.0,5000.0,3.09126302681,123456,228,4.605535e-09,0.1405927,115.2719,5000.0,49.7014,75.54989,670.1619,0.000177770966844
229,1101.771,0.7758213,4366603.0,32561.06,0.833487100685,2.32,106.87210784,0.0,5000.0,5.45725291105,123456,229,2.015527e-09,1.924986,114.6581,5000.0,55.47098,77.9636,631.0904,0.0252564986423
230,562.5504,0.1491892,2026730.0,21972.92,0.913206839879,1.81,864.926359278,0.0,5000.0,7.04591911586,123456,230,3.577384e-12,0.2651626,67.27623,5000.0,19.0738,73.07837,365.7107,0.00372393446789
231,2790.906,0.6466918,959296.0,13785.35,0.250595780343,2.27,246.753046888,0.0,5000.0,6.78502403455,123456,231,1.323408e-11,0.3318421,166.011,5000.0,25.0536,69.46446,564.7981,0.00233907074817
232,1185.304,0.494424,1172804.0,6390.266,0.130411725779,1.25,559.386677646,0.0,5000.0,5.35086622874,123456,232,5.908992e-11,0.4320327,142.8087,5000.0,38.44913,68.81876,220.6921,0.00026154673971
